10123.0,5739.0
10152.0,5738.0
10130.0,5736.0
10128.0,5736.0
10155.0,5743.0
10138.0,5737.0
10119.0,5739.0
10166.0,5745.0
10132.0,5737.0
10113.0,5743.0
10159.0,5742.0
10137.0,5732.0
10128.0,5739.0
10171.0,5740.0
10140.0,5738.0
10127.0,5744.0
10165.0,5739.0
10140.0,5740.0
10096.0,5739.0
10157.0,5744.0
10132.0,5737.0
10115.0,5744.0
10156.0,5746.0
10132.0,5741.0
10156.0,5741.0
10181.0,5747.0
10142.0,5736.0
10138.0,5744.0
10169.0,5745.0
10129.0,5740.0
10136.0,5743.0
10165.0,5740.0
10139.0,5735.0
10127.0,5745.0
10174.0,5746.0
10139.0,5741.0
10096.0,5744.0
10160.0,5752.0
10140.0,5744.0
10129.0,5746.0
10184.0,5749.0
10136.0,5740.0
10136.0,5747.0
10173.0,5745.0
10146.0,5745.0
10140.0,5747.0
10175.0,5747.0
10142.0,5746.0
10164.0,5750.0
10155.0,5747.0
10127.0,5743.0
10153.0,5751.0
10174.0,5752.0
10139.0,5744.0
10144.0,5750.0
10179.0,5745.0
10146.0,5745.0
10144.0,5750.0
10179.0,5748.0
10135.0,5750.0
10157.0,5750.0
10178.0,5750.0
10148.0,5746.0
10139.0,5752.0
10180.0,5752.0
10153.0,5747.0
10122.0,5751.0
10169.0,5749.0
10152.0,5747.0
10138.0,5752.0
10175.0,5754.0
10154.0,5749.0
10154.0,5751.0
10172.0,5752.0
10145.0,5750.0
10149.0,5753.0
10176.0,5751.0
10145.0,5750.0
10166.0,5753.0
10208.0,5750.0
10149.0,5755.0
10125.0,5758.0
10197.0,5758.0
10158.0,5749.0
10159.0,5753.0
10173.0,5750.0
10156.0,5752.0
10151.0,5755.0
10191.0,5754.0
10168.0,5754.0
10157.0,5756.0
10184.0,5753.0
10162.0,5757.0
10149.0,5758.0
10197.0,5756.0
10169.0,5754.0
10178.0,5756.0
10169.0,5754.0
10163.0,5756.0
10172.0,5758.0
10177.0,5755.0
10167.0,5755.0
10166.0,5758.0
10198.0,5757.0
10155.0,5755.0
10169.0,5757.0
10180.0,5756.0
10145.0,5748.0
10169.0,5758.0
10181.0,5756.0
10150.0,5753.0
10185.0,5759.0
10189.0,5760.0
10169.0,5754.0
10170.0,5759.0
10199.0,5761.0
10164.0,5753.0
10174.0,5759.0
10187.0,5755.0
10157.0,5754.0
10165.0,5759.0
10183.0,5756.0
10166.0,5756.0
10170.0,5760.0
10211.0,5758.0
10162.0,5753.0
10165.0,5760.0
10183.0,5762.0
10173.0,5756.0
10173.0,5762.0
10191.0,5756.0
10170.0,5758.0
10183.0,5760.0
10191.0,5758.0
10169.0,5759.0
10177.0,5762.0
10185.0,5760.0
10177.0,5760.0
10184.0,5764.0
10203.0,5758.0
10170.0,5758.0
10178.0,5766.0
10186.0,5757.0
10165.0,5753.0
10187.0,5769.0
10177.0,5758.0
10184.0,5752.0
10187.0,5764.0
10178.0,5756.0
10172.0,5758.0
10192.0,5766.0
10189.0,5759.0
10157.0,5762.0
10198.0,5770.0
10188.0,5760.0
10185.0,5757.0
10191.0,5771.0
10212.0,5765.0
10178.0,5764.0
10192.0,5766.0
10187.0,5761.0
10183.0,5757.0
10195.0,5769.0
10194.0,5759.0
10181.0,5760.0
10195.0,5767.0
10182.0,5761.0
10168.0,5757.0
10175.0,5770.0
10193.0,5759.0
10200.0,5760.0
10187.0,5773.0
10168.0,5762.0
10191.0,5763.0
10189.0,5770.0
10186.0,5760.0
10179.0,5768.0
10196.0,5769.0
10192.0,5764.0
10174.0,5758.0
10198.0,5774.0
10194.0,5761.0
10188.0,5765.0
10192.0,5775.0
10208.0,5762.0
10166.0,5764.0
10209.0,5769.0
10183.0,5763.0
10184.0,5762.0
10200.0,5770.0
10185.0,5765.0
10186.0,5768.0
10191.0,5779.0
10191.0,5766.0
10176.0,5760.0
10194.0,5772.0
10181.0,5764.0
10168.0,5762.0
10204.0,5775.0
10193.0,5761.0
10208.0,5764.0
10207.0,5772.0
10195.0,5764.0
10207.0,5768.0
10203.0,5775.0
10190.0,5765.0
10191.0,5770.0
10200.0,5772.0
10188.0,5768.0
10197.0,5772.0
10204.0,5768.0
10187.0,5766.0
10196.0,5767.0
10215.0,5769.0
10177.0,5764.0
10154.0,5766.0
10214.0,5773.0
10184.0,5767.0
10182.0,5767.0
10204.0,5771.0
10184.0,5765.0
10192.0,5763.0
10207.0,5769.0
10200.0,5763.0
10192.0,5774.0
10219.0,5772.0
10182.0,5767.0
10159.0,5774.0
10208.0,5773.0
10188.0,5765.0
10178.0,5773.0
10226.0,5776.0
10204.0,5767.0
10189.0,5767.0
10219.0,5770.0
10193.0,5771.0
10194.0,5773.0
10219.0,5774.0
10205.0,5769.0
10197.0,5776.0
10232.0,5777.0
10202.0,5765.0
10212.0,5774.0
10237.0,5776.0
10193.0,5769.0
10196.0,5772.0
10262.0,5771.0
10202.0,5767.0
10192.0,5773.0
10241.0,5772.0
10197.0,5770.0
10210.0,5769.0
10224.0,5771.0
10201.0,5765.0
10208.0,5772.0
10230.0,5769.0
10195.0,5766.0
10210.0,5775.0
10264.0,5771.0
10184.0,5769.0
10209.0,5774.0
10210.0,5766.0
10211.0,5768.0
10214.0,5772.0
10230.0,5774.0
10205.0,5769.0
10214.0,5773.0
10237.0,5772.0
10197.0,5767.0
10215.0,5773.0
10228.0,5771.0
10198.0,5765.0
10230.0,5770.0
10245.0,5768.0
10195.0,5770.0
10223.0,5778.0
10255.0,5774.0
10209.0,5770.0
10216.0,5779.0
10218.0,5772.0
10205.0,5770.0
10224.0,5778.0
10220.0,5770.0
10207.0,5769.0
10219.0,5781.0
10228.0,5770.0
10228.0,5772.0
10251.0,5784.0
10217.0,5769.0
10221.0,5772.0
10230.0,5781.0
10210.0,5776.0
10195.0,5775.0
10228.0,5782.0
10224.0,5773.0
10197.0,5770.0
10224.0,5779.0
10215.0,5776.0
10199.0,5774.0
10224.0,5784.0
10218.0,5773.0
10212.0,5771.0
10226.0,5775.0
10214.0,5772.0
10193.0,5772.0
10220.0,5779.0
10212.0,5774.0
10194.0,5776.0
10225.0,5786.0
10215.0,5772.0
10206.0,5779.0
10223.0,5787.0
10219.0,5774.0
10211.0,5771.0
10225.0,5789.0
10216.0,5776.0
10214.0,5780.0
10210.0,5782.0
10214.0,5774.0
10185.0,5775.0
10218.0,5774.0
10208.0,5779.0
10197.0,5774.0
10228.0,5775.0
10214.0,5779.0
10206.0,5775.0
10239.0,5782.0
10214.0,5778.0
10218.0,5790.0
10251.0,5788.0
10207.0,5781.0
10235.0,5787.0
10233.0,5782.0
10214.0,5780.0
10191.0,5784.0
10231.0,5783.0
10201.0,5778.0
10212.0,5783.0
10239.0,5785.0
10196.0,5785.0
10208.0,5784.0
10234.0,5784.0
10207.0,5783.0
10206.0,5791.0
10237.0,5788.0
10221.0,5781.0
10251.0,5783.0
10238.0,5781.0
10210.0,5783.0
10205.0,5791.0
10271.0,5786.0
10206.0,5781.0
10203.0,5785.0
10241.0,5781.0
10204.0,5780.0
10205.0,5786.0
10238.0,5785.0
10209.0,5784.0
10225.0,5783.0
10242.0,5792.0
10198.0,5779.0
10239.0,5787.0
10267.0,5788.0
10218.0,5780.0
10216.0,5788.0
10216.0,5784.0
10224.0,5781.0
10212.0,5790.0
10246.0,5786.0
10226.0,5782.0
10231.0,5789.0
10247.0,5789.0
10212.0,5786.0
10222.0,5790.0
10241.0,5782.0
10199.0,5778.0
10248.0,5791.0
10245.0,5783.0
10217.0,5787.0
10230.0,5797.0
10203.0,5784.0
10205.0,5786.0
10236.0,5795.0
10232.0,5789.0
10208.0,5785.0
10234.0,5789.0
10236.0,5787.0
10216.0,5786.0
10235.0,5792.0
10228.0,5785.0
10190.0,5786.0
10235.0,5790.0
10248.0,5786.0
10239.0,5789.0
10241.0,5793.0
10217.0,5784.0
10226.0,5785.0
10227.0,5793.0
10226.0,5784.0
10205.0,5784.0
10231.0,5793.0
10233.0,5785.0
10221.0,5783.0
10242.0,5794.0
10221.0,5785.0
10216.0,5783.0
10242.0,5797.0
10225.0,5787.0
10246.0,5788.0
10238.0,5799.0
10213.0,5788.0
10211.0,5790.0
10253.0,5798.0
10227.0,5789.0
10223.0,5785.0
10241.0,5793.0
10217.0,5788.0
10231.0,5791.0
10240.0,5794.0
10223.0,5788.0
10224.0,5794.0
10246.0,5796.0
10212.0,5787.0
10199.0,5788.0
10234.0,5795.0
10241.0,5789.0
10248.0,5786.0
10239.0,5794.0
10219.0,5791.0
10233.0,5795.0
10260.0,5790.0
10219.0,5790.0
10227.0,5792.0
10253.0,5792.0
10225.0,5788.0
10242.0,5795.0
10282.0,5795.0
10213.0,5790.0
10206.0,5795.0
10260.0,5790.0
10227.0,5789.0
10230.0,5793.0
10259.0,5788.0
10221.0,5787.0
10225.0,5794.0
10259.0,5793.0
10222.0,5791.0
10236.0,5794.0
10255.0,5785.0
10217.0,5787.0
10256.0,5792.0
10266.0,5795.0
10220.0,5786.0
10231.0,5793.0
10259.0,5793.0
10217.0,5791.0
10236.0,5794.0
10253.0,5789.0
10221.0,5794.0
10235.0,5797.0
10264.0,5795.0
10223.0,5795.0
10238.0,5800.0
10240.0,5792.0
10235.0,5789.0
10227.0,5797.0
10245.0,5791.0
10216.0,5791.0
10242.0,5800.0
10263.0,5796.0
10250.0,5792.0
10247.0,5801.0
10248.0,5793.0
10232.0,5793.0
10244.0,5802.0
10252.0,5792.0
10232.0,5792.0
10253.0,5799.0
10252.0,5795.0
10215.0,5799.0
10247.0,5802.0
10230.0,5797.0
10215.0,5793.0
10258.0,5805.0
10257.0,5799.0
10242.0,5798.0
10251.0,5803.0
10242.0,5795.0
10238.0,5795.0
10251.0,5804.0
10250.0,5796.0
10234.0,5795.0
10258.0,5805.0
10251.0,5795.0
10223.0,5793.0
10262.0,5806.0
10235.0,5796.0
10239.0,5798.0
10255.0,5799.0
10246.0,5796.0
10228.0,5802.0
10264.0,5799.0
10238.0,5792.0
10235.0,5796.0
10263.0,5796.0
10239.0,5796.0
10240.0,5797.0
10263.0,5800.0
10238.0,5794.0
10224.0,5795.0
10269.0,5797.0
10223.0,5794.0
10231.0,5796.0
10290.0,5797.0
10240.0,5793.0
10223.0,5794.0
10269.0,5794.0
10239.0,5795.0
10245.0,5799.0
10269.0,5803.0
10246.0,5795.0
10244.0,5801.0
10270.0,5798.0
10242.0,5794.0
10241.0,5801.0
10285.0,5798.0
10233.0,5795.0
10238.0,5799.0
10281.0,5797.0
10240.0,5794.0
10267.0,5800.0
10279.0,5793.0
10242.0,5796.0
10255.0,5803.0
10281.0,5797.0
10242.0,5796.0
10258.0,5801.0
10267.0,5800.0
10250.0,5800.0
10257.0,5802.0
10279.0,5799.0
10248.0,5797.0
10263.0,5802.0
10277.0,5799.0
10252.0,5797.0
10269.0,5805.0
10265.0,5801.0
10252.0,5796.0
10258.0,5806.0
10257.0,5797.0
10246.0,5797.0
10261.0,5805.0
10260.0,5798.0
10247.0,5799.0
10261.0,5809.0
10267.0,5797.0
10266.0,5803.0
10257.0,5809.0
10256.0,5801.0
10225.0,5799.0
10265.0,5808.0
10264.0,5801.0
10247.0,5799.0
10269.0,5808.0
10258.0,5800.0
10255.0,5802.0
10273.0,5810.0
10255.0,5802.0
10267.0,5803.0
10262.0,5809.0
10262.0,5801.0
10250.0,5800.0
10272.0,5808.0
10263.0,5800.0
10235.0,5803.0
10270.0,5805.0
10259.0,5801.0
10259.0,5798.0
10278.0,5800.0
10261.0,5800.0
10252.0,5804.0
10284.0,5804.0
10248.0,5800.0
10228.0,5800.0
10305.0,5807.0
10264.0,5799.0
10263.0,5804.0
10264.0,5805.0
10246.0,5801.0
10271.0,5811.0
10292.0,5804.0
10255.0,5801.0
10265.0,5804.0
10291.0,5804.0
10260.0,5801.0
10261.0,5805.0
10287.0,5805.0
10246.0,5800.0
10269.0,5803.0
10270.0,5806.0
10252.0,5800.0
10275.0,5805.0
10260.0,5804.0
10256.0,5798.0
10279.0,5807.0
10288.0,5801.0
10259.0,5803.0
10268.0,5807.0
10300.0,5802.0
10262.0,5803.0
10265.0,5807.0
10290.0,5805.0
10245.0,5807.0
10260.0,5808.0
10306.0,5802.0
10245.0,5804.0
10270.0,5813.0
10295.0,5802.0
10231.0,5807.0
10257.0,5814.0
10292.0,5800.0
10260.0,5803.0
10284.0,5815.0
10280.0,5802.0
10272.0,5808.0
10279.0,5812.0
10294.0,5799.0
10262.0,5809.0
10262.0,5812.0
10293.0,5804.0
10277.0,5804.0
10293.0,5813.0
10271.0,5803.0
10258.0,5812.0
10291.0,5815.0
10270.0,5808.0
10265.0,5806.0
10286.0,5814.0
10273.0,5805.0
10266.0,5800.0
10282.0,5815.0
10297.0,5804.0
10245.0,5813.0
10276.0,5811.0
10290.0,5804.0
10261.0,5803.0
10294.0,5810.0
10255.0,5807.0
10266.0,5810.0
10301.0,5811.0
10262.0,5807.0
10264.0,5807.0
10291.0,5808.0
10266.0,5806.0
10266.0,5813.0
10301.0,5809.0
10255.0,5809.0
10266.0,5808.0
10297.0,5808.0
10250.0,5807.0
10272.0,5811.0
10287.0,5808.0
10278.0,5811.0
10288.0,5810.0
10316.0,5810.0
10268.0,5807.0
10283.0,5810.0
10308.0,5810.0
10262.0,5808.0
10271.0,5811.0
10301.0,5809.0
10277.0,5807.0
10288.0,5811.0
10302.0,5807.0
10258.0,5807.0
10272.0,5814.0
10307.0,5814.0
10274.0,5808.0
10304.0,5817.0
10306.0,5804.0
10281.0,5810.0
10281.0,5816.0
10302.0,5811.0
10270.0,5811.0
10290.0,5820.0
10319.0,5815.0
10277.0,5809.0
10275.0,5819.0
10277.0,5812.0
10275.0,5812.0
10313.0,5821.0
10323.0,5811.0
10266.0,5811.0
10303.0,5822.0
10303.0,5809.0
10280.0,5816.0
10303.0,5824.0
10290.0,5814.0
10285.0,5816.0
10295.0,5820.0
10262.0,5812.0
10276.0,5818.0
10311.0,5824.0
10276.0,5816.0
10290.0,5820.0
10308.0,5818.0
10268.0,5813.0
10280.0,5814.0
10315.0,5815.0
10291.0,5814.0
10271.0,5817.0
10308.0,5819.0
10274.0,5813.0
10283.0,5816.0
10303.0,5818.0
10304.0,5817.0
10291.0,5812.0
10305.0,5820.0
10265.0,5809.0
10300.0,5819.0
10310.0,5820.0
10272.0,5815.0
10298.0,5821.0
10334.0,5817.0
10275.0,5817.0
10291.0,5821.0
10319.0,5816.0
10280.0,5813.0
10294.0,5820.0
10328.0,5819.0
10290.0,5816.0
10301.0,5816.0
10322.0,5818.0
10284.0,5817.0
10303.0,5819.0
10304.0,5812.0
10285.0,5815.0
10277.0,5819.0
10324.0,5820.0
10287.0,5817.0
10305.0,5823.0
10311.0,5819.0
10286.0,5813.0
10300.0,5825.0
10289.0,5812.0
10285.0,5814.0
10295.0,5823.0
10294.0,5813.0
10280.0,5807.0
10287.0,5823.0
10324.0,5809.0
10283.0,5821.0
10305.0,5822.0
10300.0,5816.0
10283.0,5816.0
10302.0,5823.0
10298.0,5816.0
10282.0,5813.0
10305.0,5828.0
10284.0,5811.0
10300.0,5817.0
10298.0,5825.0
10296.0,5813.0
10291.0,5812.0
10306.0,5822.0
10280.0,5813.0
10286.0,5819.0
10301.0,5821.0
10282.0,5815.0
10283.0,5816.0
10322.0,5818.0
10284.0,5813.0
10274.0,5813.0
10316.0,5824.0
10289.0,5816.0
10275.0,5817.0
10312.0,5816.0
10283.0,5809.0
10283.0,5815.0
10319.0,5817.0
10293.0,5813.0
10298.0,5817.0
10321.0,5815.0
10277.0,5809.0
10290.0,5815.0
10316.0,5819.0
10289.0,5810.0
10290.0,5816.0
10316.0,5816.0
10286.0,5814.0
10289.0,5817.0
10316.0,5819.0
10290.0,5816.0
